1
1	11	21	31	41	51	61	71	81
1448	13	25	33	41	51	62	71	83
1449	11	24	34	41	51	62	73	83
1450	11	21	32	41	53	62	73	83
1451	13	25	32	42	53	62	71	83
1452	11	22	34	44	51	62	71	83
1453	12	23	34	42	53	62	73	83
1454	12	23	33	41	53	61	71	83
1455	13	22	33	44	53	62	73	83
1456	13	23	34	43	51	61	73	83
1457	11	22	33	44	51	61	72	83
1458	12	24	34	41	53	62	72	83
1459	12	23	31	44	51	62	73	83
1460	12	23	32	41	51	62	72	83
1461	11	23	32	43	51	61	72	83
1462	11	24	32	42	51	62	72	83
1463	12	23	32	41	51	61	71	83
1464	11	24	32	41	51	62	73	83
1465	13	22	32	43	52	61	73	83
1466	11	23	32	44	53	61	73	83
1467	13	23	34	43	51	61	72	83
1468	13	22	34	44	52	62	71	83
1469	11	21	31	41	51	61	73	83
1470	13	22	31	44	52	62	73	83
1471	13	21	34	41	52	61	72	83
1472	11	21	33	41	52	61	72	83
1473	13	24	31	43	52	62	72	83
1474	12	24	34	44	51	61	72	83
1475	12	22	31	41	51	61	73	83
1476	11	22	34	42	53	61	73	83
1477	11	21	32	44	51	61	72	83
1478	13	25	32	43	51	61	73	83
1479	12	22	31	43	53	62	72	83
1480	13	24	31	44	53	62	73	83
1481	11	21	34	41	52	62	71	83
1482	13	24	33	44	53	61	72	83
1483	11	22	33	43	53	62	73	83
1484	11	24	34	41	53	62	73	83
1485	11	21	31	42	51	61	71	83
1486	13	21	32	44	53	62	73	83
1487	12	24	32	43	52	62	72	83
1488	13	23	34	44	51	62	71	83
1489	11	21	31	43	52	61	71	83
1490	13	21	34	42	52	61	72	83
1491	12	22	34	42	52	62	72	83
1492	12	21	31	43	52	61	71	83
1493	12	22	31	44	51	62	71	83
1494	12	25	32	44	52	62	72	83
1495	13	24	34	44	51	62	71	83
1496	12	22	34	44	52	61	72	83
1497	13	25	31	42	52	61	72	83
1498	11	22	31	44	51	61	72	83
1499	13	21	31	44	51	62	72	83
1500	12	22	32	41	52	62	72	83
1501	11	24	34	43	51	61	71	83
1502	13	25	34	44	51	62	71	83
1503	13	22	34	44	53	61	72	83
1504	13	24	34	42	52	61	72	83
1505	12	21	31	42	53	62	72	83
1506	11	24	34	41	51	62	72	83
1507	11	23	31	43	52	61	71	83
1508	13	22	32	44	51	62	73	83
1509	11	25	33	41	52	62	73	83
1510	12	24	31	43	52	61	73	83
1511	12	22	32	42	53	61	72	83
1512	13	23	33	42	51	62	72	83
1513	13	23	31	43	52	62	73	83
1514	12	25	34	41	53	61	73	83
1515	12	25	31	42	51	62	73	83
1516	11	22	33	42	53	61	72	83
1517	11	25	33	41	51	61	73	83
1518	11	21	33	42	51	61	73	83
1519	13	25	34	41	51	61	72	83
1520	12	25	32	44	52	62	71	83
1521	11	22	32	43	53	61	72	83
1522	12	24	32	41	52	62	71	83
1523	12	24	31	42	53	61	71	83
1524	13	24	31	44	53	62	72	83
1525	12	24	32	43	53	62	73	83
1526	13	25	32	41	52	61	71	83
1527	12	25	32	44	53	62	73	83
1528	11	21	32	41	52	61	71	83
1529	11	23	32	41	53	61	73	83
1530	12	21	31	44	53	62	73	83
1531	13	24	34	42	51	61	73	83
1532	12	25	32	41	53	61	73	83
1533	13	25	31	42	53	62	73	83
1534	11	21	31	42	52	62	72	83
1535	12	25	31	44	51	62	71	83
1536	12	23	33	41	51	61	73	83
1537	11	22	34	42	53	62	71	83
1538	12	25	31	43	52	62	72	83
1539	12	22	32	41	51	61	72	83
1540	11	23	33	44	51	61	73	83
1541	12	21	34	44	51	62	72	83
1542	13	22	33	44	52	62	73	83
1543	13	21	31	44	52	61	73	83
1544	12	23	34	43	52	61	71	83
1545	11	21	33	44	53	61	72	83
1546	11	21	31	42	51	62	72	83
1547	12	23	31	43	51	61	71	83
1548	12	22	32	41	52	62	73	83
1549	11	23	34	42	51	62	71	83
1550	12	21	33	41	52	62	72	83
1551	11	23	34	41	51	62	71	83
1552	11	21	31	41	52	62	71	83
1553	13	23	31	41	53	62	73	83
1554	12	25	34	44	53	61	73	83
1555	13	22	32	41	52	62	72	83
1556	11	22	32	43	52	62	72	83
1557	11	23	31	43	51	62	71	83
1558	12	25	33	41	51	62	73	83
1559	11	23	32	43	51	62	73	83
1560	12	25	33	41	53	61	72	83
1561	12	23	34	42	53	62	72	83
1562	12	25	31	41	52	61	73	83
1563	12	23	34	42	51	61	72	83
1564	11	23	32	41	52	62	71	83
1565	13	24	33	41	51	61	73	83
1566	11	21	31	41	52	61	71	83
1567	11	21	33	41	51	62	72	83
1568	12	25	33	41	53	62	71	83
1569	13	22	34	42	52	61	72	83
1570	13	24	34	41	51	62	72	83
1571	11	23	33	41	52	61	73	83
1572	12	24	33	42	51	62	72	83
1573	12	24	31	41	52	61	71	83
1574	13	23	32	42	51	62	73	83
1575	13	25	33	43	52	61	73	83
1576	12	22	33	42	52	61	71	83
1577	11	23	34	44	52	61	73	83
1578	11	21	34	42	51	61	72	83
1579	12	22	33	43	52	61	73	83
1580	11	23	33	41	51	61	73	83
1581	11	24	31	44	51	62	72	83
1582	12	22	31	41	53	61	73	83
1583	13	24	33	44	52	62	72	83
1584	13	22	33	44	53	62	72	83
1585	12	24	32	41	51	61	71	83
1586	13	22	31	41	53	61	72	83
1587	13	23	34	44	52	61	71	83
1588	11	21	34	43	52	62	72	83
1589	13	22	32	42	52	61	72	83
1590	12	24	31	44	53	61	71	83
1591	12	23	34	43	53	61	73	83
1592	11	23	34	43	53	61	72	83
1593	13	25	32	41	52	62	72	83
1594	12	23	32	41	53	62	73	83
1595	12	24	31	42	53	61	72	83
1596	12	23	33	41	53	62	72	83
1597	12	23	34	41	53	61	71	83
1598	11	24	31	42	51	61	73	83
1599	13	21	31	44	51	61	72	83
1600	13	22	32	44	53	61	72	83
1601	12	25	32	42	52	61	71	83
1602	12	25	31	44	53	62	71	83
1603	11	21	33	43	52	61	73	83
1604	11	24	34	43	53	61	73	83
1605	13	24	32	44	51	61	71	83
1606	12	21	33	44	53	61	71	83
1607	12	21	32	44	53	61	72	83
1608	12	25	33	43	51	61	72	83
1609	11	21	32	42	53	62	73	83
1610	12	25	32	44	51	62	71	83
1611	13	23	33	42	51	62	73	83
1612	11	22	31	41	51	61	73	83
1613	13	22	32	44	52	62	72	83
1614	12	21	32	43	53	61	73	83
1615	12	22	33	41	53	61	71	83
1616	12	22	34	42	52	61	71	83
1617	11	21	34	43	51	62	71	83
1618	12	23	34	41	53	62	72	83
1619	13	24	32	43	52	62	72	83
1620	12	21	32	41	53	62	73	83
1621	13	21	31	41	51	62	72	83
1622	13	22	31	41	51	62	72	83
1623	11	24	31	41	53	62	71	83
1624	13	25	31	44	51	62	72	83
1625	11	24	33	41	52	61	73	83
1626	13	22	32	43	51	62	71	83
1627	13	21	31	44	53	61	72	83
1628	13	23	32	42	51	61	71	83
1629	13	22	31	43	52	62	73	83
1630	12	22	34	43	53	62	72	83
1631	13	21	32	43	53	61	73	83
1632	13	24	31	42	53	62	71	83
1633	11	23	34	43	52	62	73	83
1634	13	22	31	44	51	62	71	83
1635	12	22	33	41	52	62	73	83
1636	12	21	31	41	52	61	72	83
1637	11	25	31	43	51	62	73	83
1638	11	25	31	43	53	62	73	83
1639	11	22	31	41	53	62	73	83
1640	13	24	32	42	52	62	71	83
1641	11	21	34	44	53	61	71	83
1642	13	21	32	42	51	61	73	83
1643	11	25	34	44	53	61	71	83
1644	12	21	31	44	53	62	72	83
1645	13	25	34	44	51	62	73	83
1646	12	24	34	41	52	62	71	83
1647	13	22	33	41	51	61	72	83
1648	12	22	34	41	51	61	71	83
1649	11	22	33	41	53	62	71	83
1650	11	25	34	43	52	62	72	83
1651	11	25	33	44	51	62	72	83
1652	12	25	33	41	51	61	73	83
1653	13	23	33	42	53	61	72	83
1654	13	24	31	43	53	61	71	83
1655	11	23	32	44	53	62	73	83
1656	11	25	31	44	51	62	73	83
1657	13	24	31	44	51	62	73	83
1658	12	23	31	43	51	62	72	83
1659	11	25	34	41	52	61	73	83
1660	12	21	33	43	52	61	73	83
1661	12	24	33	41	53	62	73	83
1662	12	23	32	43	51	62	71	83
1663	11	21	34	44	51	61	71	83
1664	13	25	32	43	52	62	73	83
1665	13	24	34	44	53	62	71	83
1666	11	24	31	43	52	62	71	83
1667	11	22	31	43	53	62	71	83
1668	11	25	31	43	51	62	72	83
1669	11	21	34	44	53	62	73	83
1670	13	25	31	43	53	61	72	83
1671	13	21	33	41	52	62	72	83
1672	13	24	32	44	53	61	73	83
1673	13	22	31	44	53	61	71	83
1674	12	22	31	42	53	62	73	83
1675	13	21	32	44	51	62	72	83
1676	11	21	31	43	53	61	72	83
1677	11	21	31	42	52	62	71	83
1678	11	22	33	41	51	61	73	83
1679	12	21	32	42	51	61	72	83
1680	11	23	33	42	51	61	73	83
1681	13	25	31	43	51	62	72	83
1682	13	21	34	41	51	61	73	83
1683	12	25	34	41	52	62	72	83
1684	13	24	31	43	52	61	73	83
1685	12	23	31	42	53	62	71	83
1686	11	24	32	41	51	62	71	83
1687	13	25	33	44	52	61	72	83
1688	11	25	32	42	51	62	72	83
1689	11	25	31	41	53	62	71	83
1690	12	24	33	42	52	61	72	83
1691	11	23	33	42	51	62	73	83
1692	12	21	32	44	52	62	73	83
1693	11	21	32	42	53	61	71	83
1694	12	25	31	43	53	61	73	83
1695	11	25	33	43	52	61	71	83
1696	12	22	34	44	53	62	71	83
1697	11	23	34	44	53	61	72	83
1698	11	22	33	42	53	62	73	83
1699	13	25	34	43	51	61	73	83
1700	13	21	34	43	51	62	71	83
1701	12	21	31	41	53	62	72	83
1702	13	21	33	44	52	61	72	83
1703	12	21	33	43	52	62	72	83
1704	12	23	34	42	52	61	71	83
1705	13	22	32	44	51	61	73	83
1706	13	23	34	42	53	62	73	83
1707	11	25	32	41	52	61	72	83
1708	11	23	33	42	52	61	73	83
1709	12	24	31	42	52	61	72	83
1710	11	24	31	43	51	62	72	83
1711	12	21	34	41	52	61	73	83
1712	12	25	34	41	53	62	72	83
1713	12	22	33	44	52	61	73	83
1714	13	24	34	44	52	61	73	83
1715	13	25	32	42	52	61	71	83
1716	13	23	34	41	53	62	71	83
1717	13	21	34	41	51	62	71	83
1718	11	23	34	43	51	61	72	83
1719	12	24	31	44	51	61	72	83
1720	11	24	33	44	53	61	72	83
1721	12	23	32	44	52	61	72	83
1722	11	22	34	42	52	61	73	83
1723	11	25	31	43	51	61	73	83
1724	11	23	34	41	52	61	72	83
1725	11	25	32	44	52	61	72	83
1726	13	22	32	42	53	62	72	83
1727	13	24	33	43	53	62	72	83
1728	12	23	34	42	51	62	72	83
1729	11	23	31	44	53	62	73	83
1730	11	21	32	43	53	61	71	83
1731	13	21	33	44	52	62	73	83
1732	12	21	33	44	52	61	72	83
1733	11	24	33	41	52	62	72	83
1734	12	21	32	44	51	61	71	83
1735	11	22	33	41	52	62	73	83
1736	12	21	32	44	51	61	73	83
1737	13	22	31	44	52	62	72	83
1738	11	22	31	44	53	61	71	83
1739	12	21	32	41	52	62	71	83
1740	11	21	32	43	53	61	72	83
1741	12	21	32	42	53	61	73	83
1742	12	24	32	42	52	61	73	83
1743	13	23	31	44	52	61	72	83
1744	13	23	32	42	53	61	71	83
1745	11	24	33	43	51	62	71	83
1746	11	25	31	44	53	62	71	83
1747	11	22	31	43	53	62	72	83
1748	11	21	34	43	52	62	71	83
1749	13	25	32	42	51	62	72	83
1750	11	22	33	43	51	61	73	83
1751	13	23	31	41	53	61	71	83
1752	12	25	31	43	51	61	71	83
1753	11	24	34	43	53	61	71	83
1754	11	25	34	41	51	61	71	83
1755	12	22	31	41	51	61	71	83
1756	12	25	31	43	53	61	72	83
1757	11	21	34	43	53	62	71	83
1758	13	23	34	43	53	61	73	83
1759	11	22	33	43	51	62	73	83
1760	11	23	31	44	52	62	71	83
1761	12	24	32	41	52	62	72	83
1762	13	24	33	44	51	62	71	83
1763	11	25	34	44	51	61	71	83
1764	11	22	33	44	52	61	72	83
1765	11	24	34	41	52	62	72	83
1766	12	22	33	42	52	62	72	83
1767	13	24	33	41	51	62	72	83
1768	13	22	31	41	51	61	72	83
1769	13	25	34	44	52	61	72	83
1770	12	24	33	41	51	61	72	83
1771	11	24	33	41	51	61	71	83
1772	11	22	33	42	53	61	71	83
1773	13	25	34	44	51	61	73	83
1774	13	23	34	43	52	62	71	83
1775	12	25	33	44	52	61	71	83
1776	11	24	32	41	53	61	72	83
1777	11	25	31	44	53	62	73	83
1778	12	23	34	43	51	61	73	83
1779	12	24	34	43	52	62	72	83
1780	13	25	34	43	53	61	72	83
1781	11	24	33	42	51	62	73	83
1782	11	23	34	44	52	61	72	83
1783	12	22	34	43	53	62	71	83
1784	13	25	34	41	51	61	73	83
1785	12	24	31	42	51	61	73	83
1786	13	23	32	43	52	62	72	83
1787	12	21	32	41	51	61	72	83
1788	12	22	32	42	52	61	71	83
1789	13	22	32	42	53	61	73	83
1790	12	25	32	42	52	61	72	83
1791	11	25	33	41	51	61	72	83
1792	11	25	33	42	53	61	73	83
1793	13	23	33	44	52	61	73	83
1794	13	21	31	41	52	61	71	83
1795	12	24	32	42	53	61	73	83
1796	11	23	31	43	53	62	71	83
1797	12	22	31	42	53	62	71	83
1798	12	22	33	43	51	62	73	83
1799	12	24	33	41	53	62	72	83
1800	13	22	34	43	53	61	71	83
1801	11	22	33	42	52	62	73	83
1802	11	24	31	42	51	62	71	83
1803	11	23	32	44	53	62	72	83
1804	13	25	32	43	51	61	71	83
1805	11	23	32	43	51	62	71	83
1806	13	24	31	42	51	62	72	83
1807	11	25	34	42	51	61	71	83
1808	11	24	32	44	53	62	71	83
1809	12	23	33	42	53	62	71	83
1810	11	23	32	42	52	62	73	83
1811	13	25	32	44	52	62	73	83
1812	13	24	31	44	51	61	72	83
1813	12	25	31	44	52	61	72	83
1814	12	23	32	44	53	61	73	83
1815	11	25	32	42	52	62	73	83
1816	12	24	32	41	53	62	73	83
1817	13	22	33	42	53	62	72	83
1818	11	21	32	41	51	61	73	83
1819	11	21	34	41	51	61	72	83
1820	11	25	32	42	51	62	73	83
1821	11	22	34	43	52	61	71	83
1822	13	21	32	41	52	62	73	83
1823	13	22	32	43	53	62	72	83
1824	11	24	32	44	53	62	73	83
1825	13	24	31	42	52	61	72	83
1826	11	21	33	41	53	62	71	83
1827	12	22	34	42	51	61	73	83
1828	12	24	34	42	51	62	72	83
1829	13	23	31	41	52	61	72	83
1830	13	23	34	44	51	62	73	83
1831	11	22	32	41	52	62	73	83
1832	13	22	34	41	51	61	73	83
1833	12	22	31	43	52	62	72	83
1834	11	25	31	43	53	62	72	83
1835	11	21	34	42	52	62	73	83
1836	11	22	34	41	52	61	73	83
1837	12	24	32	44	51	61	73	83
1838	12	25	33	41	52	62	73	83
1839	12	25	32	44	52	61	72	83
1840	13	23	32	44	51	62	73	83
1841	11	25	34	43	51	62	73	83
1842	12	21	32	44	53	62	73	83
1843	11	23	34	44	53	61	73	83
1844	11	21	31	43	52	62	73	83
1845	12	22	34	44	53	61	71	83
1846	11	23	32	44	51	61	72	83
1847	11	23	33	42	51	61	72	83
1848	13	25	32	44	53	61	71	83
1849	13	24	31	44	52	62	71	83
1850	11	23	32	43	51	61	73	83
1851	11	23	31	41	53	62	72	83
1852	13	24	34	41	52	62	72	83
1853	12	24	34	43	51	62	71	83
1854	11	22	34	44	52	62	72	83
1855	11	25	32	42	52	61	72	83
1856	12	24	33	41	52	62	72	83
1857	13	23	31	44	51	61	72	83
1858	13	25	33	44	51	61	71	83
1859	13	21	34	41	53	62	71	83
1860	13	22	33	41	52	62	73	83
1861	13	21	34	44	52	61	72	83
1862	11	24	32	41	52	61	71	83
1863	13	23	31	44	51	62	71	83
1864	12	21	34	43	51	61	73	83
1865	11	25	34	44	51	61	73	83
1866	11	25	34	44	53	61	73	83
1867	11	21	32	42	51	61	71	83
1868	13	23	34	44	53	62	73	83
1869	12	22	33	42	52	61	73	83
1870	11	24	32	42	51	62	71	83
1871	13	21	34	44	53	62	73	83
1872	13	22	32	43	52	62	72	83
1873	12	22	34	43	53	62	73	83
1874	11	24	32	43	52	61	72	83
1875	12	22	32	43	51	62	73	83
1876	13	24	34	42	53	62	71	83
1877	12	21	33	44	53	61	72	83
1878	13	23	32	43	52	62	73	83
1879	13	22	31	42	53	61	73	83
1880	11	24	34	42	52	61	73	83
1881	11	23	33	41	51	61	72	83
1882	13	22	34	41	52	62	71	83
1883	11	21	32	43	53	61	73	83
1884	13	22	31	42	51	61	73	83
1885	11	24	33	44	51	61	72	83
1886	13	25	33	42	51	62	71	83
1887	13	25	33	43	51	61	73	83
1888	12	22	33	43	52	61	72	83
1889	12	24	34	43	52	61	72	83
1890	11	25	32	43	52	62	73	83
1891	12	24	34	41	52	62	73	83
1892	11	24	33	43	53	61	73	83
1893	13	23	34	42	52	61	71	83
1894	11	25	31	43	52	61	73	83
1895	11	24	33	41	51	62	73	83
1896	12	21	33	42	52	61	71	83
1897	12	24	34	43	51	61	73	83
1898	13	22	31	41	52	61	71	83
1899	11	21	32	42	51	62	73	83
1900	12	24	32	44	53	62	72	83
1901	11	22	32	44	53	61	73	83
1902	13	23	32	43	52	62	71	83
1903	13	22	33	41	53	61	71	83
1904	11	25	33	42	52	61	71	83
1905	13	25	34	42	53	62	72	83
1906	12	23	33	41	52	61	71	83
1907	11	22	32	41	51	62	72	83
1908	12	22	34	44	53	62	72	83
1909	13	22	32	43	51	62	73	83
1910	11	22	32	42	51	62	72	83
1911	13	23	31	42	53	62	71	83
1912	12	25	31	41	51	61	72	83
1913	12	22	33	41	52	62	71	83
1914	11	22	31	44	53	62	71	83
1915	13	24	31	41	51	62	72	83
1916	13	22	33	42	51	62	73	83
1917	13	25	34	44	51	61	72	83
1918	12	25	33	44	51	62	73	83
1919	12	22	31	42	52	62	73	83
1920	13	25	33	42	51	61	72	83
1921	11	23	31	42	53	62	73	83
1922	11	21	33	41	53	61	71	83
1923	11	22	31	43	53	61	72	83
1924	13	22	31	41	51	61	73	83
1925	13	22	33	43	53	62	73	83
1926	13	23	31	44	51	62	72	83
1927	13	22	32	41	52	61	73	83
1928	12	25	32	43	52	61	73	83
1929	12	23	32	43	53	61	71	83
1930	13	22	31	41	52	61	73	83
1931	11	25	31	41	52	61	72	83
1932	12	24	32	41	53	61	71	83
1933	13	25	33	42	53	62	71	83
1934	11	23	32	43	52	62	72	83
1935	12	25	31	41	51	62	71	83
1936	11	25	33	42	52	61	73	83
1937	13	22	31	41	52	62	73	83
1938	13	23	32	42	53	62	71	83
1939	13	25	33	44	53	62	71	83
1940	12	23	31	43	51	62	71	83
1941	13	24	34	43	51	61	73	83
1942	13	24	31	41	53	62	72	83
1943	12	24	34	42	51	62	73	83
1944	13	24	32	41	52	62	72	83
1945	11	21	34	41	52	62	73	83
1946	13	23	33	42	52	61	72	83
1947	13	21	31	42	52	61	71	83
1948	11	22	33	43	52	62	72	83
1949	11	25	31	43	53	61	71	83
1950	11	22	34	42	52	61	71	83
1951	11	21	34	44	53	61	72	83
1952	12	23	34	43	52	62	72	83
1953	13	22	32	41	51	61	72	83
1954	13	24	33	41	52	62	72	83
1955	13	24	32	43	51	62	72	83
1956	11	25	33	43	51	61	71	83
1957	13	23	32	41	51	61	73	83
1958	13	22	32	44	52	61	71	83
1959	11	25	34	44	52	62	72	83
1960	11	25	31	44	53	61	73	83
1961	13	23	32	42	51	62	72	83
1962	11	21	31	43	52	61	72	83
1963	11	25	34	42	53	62	73	83
1964	12	24	33	42	52	62	73	83
1965	11	21	31	44	53	62	71	83
1966	12	25	31	43	51	61	73	83
1967	11	23	34	44	51	62	71	83
1968	12	21	31	42	52	61	71	83
1969	11	22	31	44	52	62	72	83
1970	13	25	32	43	52	61	72	83
1971	11	22	33	43	53	62	71	83
1972	12	24	32	42	52	61	72	83
1973	13	21	34	44	53	61	72	83
1974	11	21	32	44	52	62	73	83
1975	11	23	34	41	53	62	72	83
1976	11	25	33	43	51	62	72	83
1977	13	24	32	43	53	62	72	83
1978	11	22	33	43	52	61	71	83
1979	11	24	31	44	51	62	71	83
1980	11	21	33	44	51	62	71	83
1981	13	25	32	42	51	62	71	83
1982	12	23	31	44	53	62	71	83
1983	13	24	33	42	51	62	71	83
1984	13	25	33	43	51	62	73	83
1985	13	21	31	41	53	61	71	83
1986	11	22	31	41	53	61	72	83
1987	12	24	34	41	51	61	71	83
1988	12	23	31	43	52	61	71	83
1989	13	24	34	43	52	61	71	83
1990	11	21	33	43	51	62	71	83
1991	12	22	33	42	52	61	72	83
1992	11	25	31	41	51	62	73	83
1993	12	23	32	43	52	62	72	83
1994	11	24	33	44	52	62	73	83
1995	13	21	33	44	51	62	72	83
1996	11	22	32	41	53	62	71	83
1997	13	24	32	41	53	62	73	83
1998	13	21	34	44	52	62	73	83
1999	11	24	33	43	53	62	73	83
2000	11	23	34	41	52	62	72	83
2001	11	25	33	43	53	62	73	83
2002	13	22	33	44	52	61	71	83
2003	13	22	32	44	52	61	73	83
2004	11	24	32	41	53	61	71	83
2005	11	23	34	44	51	61	72	83
2006	11	25	34	44	51	62	72	83
2007	11	22	33	44	53	62	72	83
2008	13	21	32	43	51	61	72	83
2009	11	23	32	41	53	61	71	83
2010	13	21	31	44	52	62	73	83
2011	13	24	31	41	51	61	72	83
2012	13	24	33	44	52	62	71	83
2013	13	23	31	41	52	62	72	83
2014	11	22	34	41	53	62	71	83
2015	13	25	31	41	52	62	71	83
2016	12	25	34	42	51	61	72	83
2017	12	22	34	42	52	61	73	83
2018	12	23	34	43	52	61	72	83
2019	12	21	34	43	53	62	73	83
2020	11	21	33	43	52	62	72	83
2021	13	24	31	41	51	61	73	83
2022	11	21	33	42	52	61	71	83
2023	12	21	31	44	51	61	73	83
2024	11	25	32	43	52	62	71	83
2025	11	21	31	44	52	61	73	83
2026	13	25	32	41	53	62	71	83
2027	13	24	33	44	52	61	71	83
2028	13	21	31	43	51	62	71	83
2029	11	22	31	41	53	62	71	83
2030	13	22	32	42	51	61	73	83
2031	12	25	32	43	53	62	73	83
2032	13	21	34	43	53	62	73	83
2033	13	24	32	42	51	61	71	83
2034	13	25	33	41	53	61	72	83
2035	12	22	31	42	53	61	71	83
2036	13	21	34	42	53	61	72	83
2037	11	22	31	44	53	61	72	83
2038	13	22	32	41	53	62	72	83
2039	13	22	34	44	51	62	72	83
2040	11	21	34	44	51	62	71	83
2041	13	25	33	41	52	61	73	83
2042	11	23	31	43	53	62	72	83
2043	13	23	32	44	51	62	72	83
2044	12	21	33	42	53	61	71	83
2045	11	24	32	44	53	61	72	83
2046	13	24	31	44	51	62	71	83
2047	13	23	31	41	51	61	71	83
2048	11	25	31	44	53	61	71	83
2049	13	24	33	41	52	62	73	83
2050	13	23	31	43	53	61	71	83
2051	12	24	32	43	52	61	73	83
2052	11	22	34	43	53	62	73	83
2053	11	24	31	42	52	61	72	83
2054	11	25	31	43	53	61	73	83
2055	11	24	34	42	53	61	72	83
2056	13	24	32	41	51	62	73	83
2057	12	23	34	41	52	62	71	83
2058	11	23	33	43	53	62	72	83
2059	11	25	31	42	53	62	73	83
2060	12	22	31	44	52	61	72	83
2061	11	23	31	41	53	61	71	83
2062	11	22	31	44	51	61	73	83
2063	13	23	31	41	51	62	73	83
2064	12	23	31	44	52	61	71	83
2065	12	23	34	42	51	61	73	83
2066	11	25	32	43	51	62	72	83
2067	12	21	32	41	53	61	71	83
2068	12	25	33	41	52	61	73	83
2069	11	22	32	42	53	62	73	83
2070	11	23	34	43	51	62	73	83
2071	11	25	33	42	52	62	73	83
2072	11	22	31	42	52	62	73	83
2073	13	25	32	41	53	61	72	83
2074	11	24	33	42	53	61	71	83
2075	11	22	33	43	53	61	73	83
2076	13	23	32	44	52	61	73	83
2077	12	23	31	41	52	61	72	83
2078	12	23	32	41	51	62	73	83
2079	13	22	31	44	52	62	71	83
2080	12	22	31	44	51	61	72	83
2081	11	25	31	44	51	61	71	83
2082	11	24	31	41	53	62	73	83
2083	12	23	34	41	53	61	72	83
2084	13	24	34	43	51	61	71	83
2085	12	23	31	44	52	61	73	83
2086	11	24	34	41	53	61	71	83
2087	12	24	32	44	53	62	73	83
2088	11	21	32	42	52	62	73	83
2089	12	21	32	41	51	62	73	83
2090	13	25	31	41	53	61	71	83
2091	12	22	33	43	52	62	71	83
2092	11	22	34	44	52	61	71	83
2093	12	25	32	42	53	61	71	83
2094	11	23	33	41	53	61	73	83
2095	12	23	31	44	51	61	71	83
2096	12	23	31	41	51	62	71	83
2097	13	24	31	42	51	61	73	83
2098	13	21	33	41	52	61	72	83
2099	11	22	31	43	52	62	73	83
2100	13	22	33	44	53	61	71	83
2101	13	23	33	41	52	62	73	83
2102	13	23	34	44	51	62	72	83
2103	11	22	31	42	53	62	73	83
2104	11	23	34	43	52	61	72	83
2105	13	21	33	44	53	62	71	83
2106	13	21	34	43	51	61	73	83
2107	13	22	31	44	51	62	73	83
2108	13	23	33	44	51	62	73	83
2109	12	22	33	44	52	61	71	83
2110	13	21	32	41	52	62	71	83
2111	12	23	32	42	52	62	71	83
2112	12	25	33	41	53	62	72	83
2113	12	24	33	43	53	62	72	83
2114	13	25	33	43	51	61	72	83
2115	11	23	32	42	53	61	72	83
2116	13	24	31	44	53	62	71	83
2117	12	21	33	44	52	62	72	83
2118	11	21	32	44	52	62	72	83
2119	13	24	32	43	52	61	72	83
2120	12	23	33	44	52	61	73	83
2121	11	21	33	43	52	61	71	83
2122	13	21	34	41	51	62	72	83
2123	12	23	33	42	52	61	71	83
2124	13	23	31	41	52	62	71	83
2125	11	22	34	44	51	61	72	83
2126	13	23	32	41	52	62	71	83
2127	11	24	34	42	51	62	72	83
2128	13	23	32	41	51	62	72	83
2129	13	21	33	41	52	61	73	83
2130	13	21	31	42	51	62	72	83
2131	11	22	34	41	53	61	71	83
2132	12	24	32	43	51	61	72	83
2133	13	22	32	42	52	62	72	83
2134	12	23	32	42	53	62	73	83
2135	11	25	34	42	53	61	71	83
2136	12	22	33	44	53	62	73	83
2137	11	21	32	44	52	61	73	83
2138	13	24	33	44	51	62	73	83
2139	12	25	32	41	51	62	73	83
2140	13	23	31	41	52	61	73	83
2141	11	24	34	42	52	62	71	83
2142	11	24	31	42	53	62	73	83
2143	11	23	32	44	51	61	73	83
2144	12	22	34	44	51	62	73	83
2145	12	21	32	43	51	61	73	83
2146	12	25	34	43	53	61	73	83
2147	11	23	34	41	53	62	73	83
2148	13	25	32	44	52	61	71	83
2149	12	25	31	41	51	61	73	83
2150	13	24	32	42	53	62	72	83
2151	12	25	33	42	52	62	73	83
2152	12	22	34	42	53	61	73	83
2153	11	24	32	43	51	62	72	83
2154	13	24	34	42	53	61	71	83
2155	13	21	34	43	53	62	72	83
2156	13	21	32	42	52	62	73	83
2157	12	21	31	43	52	61	72	83
2158	11	24	31	43	53	61	71	83
2159	12	23	32	43	53	62	71	83
2160	13	23	33	42	52	62	71	83
2161	11	23	33	44	53	62	71	83
2162	12	23	33	43	53	61	73	83
2163	13	22	33	44	52	61	72	83
2164	11	24	33	42	52	62	71	83
2165	13	25	31	44	53	62	71	83
2166	13	24	34	41	53	61	73	83
2167	12	22	33	44	51	62	73	83
2168	13	21	34	41	53	61	72	83
2169	11	22	33	43	52	62	73	83
2170	13	21	33	41	51	61	71	83
2171	12	21	34	42	51	61	71	83
2172	11	23	32	42	53	62	73	83
2173	12	22	33	44	52	62	71	83
2174	11	24	31	41	52	62	71	83
2175	12	24	32	41	51	61	73	83
2176	12	21	33	41	51	62	72	83
2177	12	21	33	42	52	62	72	83
2178	11	21	34	42	53	62	72	83
2179	12	24	31	41	53	62	71	83
2180	13	25	32	41	51	62	71	83
2181	12	21	31	42	53	61	73	83
2182	11	24	32	42	53	61	73	83
